sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
53230,23.1667,0.0,0.0136,0.0,-0.0136,-0.21644,0.976296,1
53231,23.1833,0.0,0.0171,0.0,-0.0171,-0.212178,0.977231,1
53232,23.2,0.0,0.0174,0.0,-0.0174,-0.207912,0.978148,1
53233,23.2167,0.0,0.0134,0.0,-0.0134,-0.203642,0.979045,1
53234,23.2333,0.0,0.0193,0.0,-0.0193,-0.199368,0.979925,1
53235,23.25,0.0,0.0177,0.0,-0.0177,-0.19509,0.980785,1
53236,23.2667,0.0,0.0144,0.0,-0.0144,-0.190809,0.981627,1
53237,23.2833,0.0,0.0154,0.0,-0.0154,-0.186524,0.98245,1
53238,23.3,0.0,0.0154,0.0,-0.0154,-0.182236,0.983255,1
53239,23.3167,0.0,0.0171,0.0,-0.0171,-0.177944,0.984041,1
53240,23.3333,0.0,0.0166,0.0,-0.0166,-0.173648,0.984808,1
53241,23.35,0.0,0.0186,0.0,-0.0186,-0.16935,0.985556,1
53242,23.3667,0.0,0.0138,0.0,-0.0138,-0.165048,0.986286,1
53243,23.3833,0.0,0.0159,0.0,-0.0159,-0.160743,0.986996,1
53244,23.4,0.0,0.0136,0.0,-0.0136,-0.156434,0.987688,1
53245,23.4167,0.0,0.0174,0.0,-0.0174,-0.152123,0.988362,1
53246,23.4333,0.0,0.017,0.0,-0.017,-0.147809,0.989016,1
53247,23.45,0.0,0.015,0.0,-0.015,-0.143493,0.989651,1
53248,23.4667,0.0,0.0179,0.0,-0.0179,-0.139173,0.990268,1
53249,23.4833,0.0,0.0151,0.0,-0.0151,-0.134851,0.990866,1
53250,23.5,0.0,0.0172,0.0,-0.0172,-0.130526,0.991445,1
53251,23.5167,0.0,0.0155,0.0,-0.0155,-0.126199,0.992005,1
53252,23.5333,0.0,0.0141,0.0,-0.0141,-0.121869,0.992546,1
53253,23.55,0.0,0.0157,0.0,-0.0157,-0.117537,0.993068,1
53254,23.5667,0.0,0.0153,0.0,-0.0153,-0.113203,0.993572,1
53255,23.5833,0.0,0.0197,0.0,-0.0197,-0.108867,0.994056,1
53256,23.6,0.0,0.0162,0.0,-0.0162,-0.104528,0.994522,1
53257,23.6167,0.0,0.0172,0.0,-0.0172,-0.100188,0.994969,1
53258,23.6333,0.0,0.0188,0.0,-0.0188,-0.095846,0.995396,1
53259,23.65,0.0,0.0154,0.0,-0.0154,-0.091502,0.995805,1
53260,23.6667,0.0,0.0216,0.0,-0.0216,-0.087156,0.996195,1
53261,23.6833,0.0,0.0173,0.0,-0.0173,-0.082808,0.996566,1
53262,23.7,0.0,0.0164,0.0,-0.0164,-0.078459,0.996917,1
53263,23.7167,0.0,0.0147,0.0,-0.0147,-0.074108,0.99725,1
53264,23.7333,0.0,0.0148,0.0,-0.0148,-0.069756,0.997564,1
53265,23.75,0.0,0.0134,0.0,-0.0134,-0.065403,0.997859,1
53266,23.7667,0.0,0.0181,0.0,-0.0181,-0.061049,0.998135,1
53267,23.7833,0.0,0.0171,0.0,-0.0171,-0.056693,0.998392,1
53268,23.8,0.0,0.0187,0.0,-0.0187,-0.052336,0.99863,1
53269,23.8167,0.0,0.0168,0.0,-0.0168,-0.047978,0.998848,1
53270,23.8333,0.0,0.0152,0.0,-0.0152,-0.043619,0.999048,1
53271,23.85,0.0,0.014,0.0,-0.014,-0.03926,0.999229,1
53272,23.8667,0.0,0.0152,0.0,-0.0152,-0.034899,0.999391,1
53273,23.8833,0.0,0.0175,0.0,-0.0175,-0.030539,0.999534,1
53274,23.9,0.0,0.0154,0.0,-0.0154,-0.026177,0.999657,1
53275,23.9167,0.0,0.019,0.0,-0.019,-0.021815,0.999762,1
53276,23.9333,0.0,0.0191,0.0,-0.0191,-0.017452,0.999848,1
53277,23.95,0.0,0.0185,0.0,-0.0185,-0.01309,0.999914,1
53278,23.9667,0.0,0.0177,0.0,-0.0177,-0.008727,0.999962,1
53279,23.9833,0.0,0.0148,0.0,-0.0148,-0.004363,0.99999,1
53280,0.0,0.0,0.0171,0.0,-0.0171,0.0,1.0,1
53281,0.0167,0.0,0.0194,0.0,-0.0194,0.004363,0.99999,1
53282,0.0333,0.0,0.0159,0.0,-0.0159,0.008727,0.999962,1
53283,0.05,0.0,0.0196,0.0,-0.0196,0.01309,0.999914,1
53284,0.0667,0.0,0.0164,0.0,-0.0164,0.017452,0.999848,1
53285,0.0833,0.0,0.0173,0.0,-0.0173,0.021815,0.999762,1
53286,0.1,0.0,0.0147,0.0,-0.0147,0.026177,0.999657,1
53287,0.1167,0.0,0.0179,0.0,-0.0179,0.030539,0.999534,1
53288,0.1333,0.0,0.0141,0.0,-0.0141,0.034899,0.999391,1
53289,0.15,0.0,0.0137,0.0,-0.0137,0.03926,0.999229,1
53290,0.1667,0.0,0.016,0.0,-0.016,0.043619,0.999048,1
53291,0.1833,0.0,0.0188,0.0,-0.0188,0.047978,0.998848,1
53292,0.2,0.0,0.0177,0.0,-0.0177,0.052336,0.99863,1
53293,0.2167,0.0,0.02,0.0,-0.02,0.056693,0.998392,1
53294,0.2333,0.0,0.0151,0.0,-0.0151,0.061049,0.998135,1
53295,0.25,0.0,0.0125,0.0,-0.0125,0.065403,0.997859,1
53296,0.2667,0.0,0.0176,0.0,-0.0176,0.069756,0.997564,1
53297,0.2833,0.0,0.0161,0.0,-0.0161,0.074108,0.99725,1
53298,0.3,0.0,0.0178,0.0,-0.0178,0.078459,0.996917,1
53299,0.3167,0.0,0.0172,0.0,-0.0172,0.082808,0.996566,1
53300,0.3333,0.0,0.0142,0.0,-0.0142,0.087156,0.996195,1
53301,0.35,0.0,0.0202,0.0,-0.0202,0.091502,0.995805,1
53302,0.3667,0.0,0.019,0.0,-0.019,0.095846,0.995396,1
53303,0.3833,0.0,0.0141,0.0,-0.0141,0.100188,0.994969,1
53304,0.4,0.0,0.0151,0.0,-0.0151,0.104528,0.994522,1
53305,0.4167,0.0,0.0159,0.0,-0.0159,0.108867,0.994056,1
53306,0.4333,0.0,0.0166,0.0,-0.0166,0.113203,0.993572,1
53307,0.45,0.0,0.0151,0.0,-0.0151,0.117537,0.993068,1
53308,0.4667,0.0,0.0218,0.0,-0.0218,0.121869,0.992546,1
53309,0.4833,0.0,0.0896,0.0,-0.0896,0.126199,0.992005,1
53310,0.5,0.0,0.0918,0.0,-0.0918,0.130526,0.991445,1
53311,0.5167,0.0,0.0901,0.0,-0.0901,0.134851,0.990866,1
53312,0.5333,0.0,0.0895,0.0,-0.0895,0.139173,0.990268,1
53313,0.55,0.0,0.0857,0.0,-0.0857,0.143493,0.989651,1
53314,0.5667,0.0,0.0857,0.0,-0.0857,0.147809,0.989016,1
53315,0.5833,0.0,0.0907,0.0,-0.0907,0.152123,0.988362,1
53316,0.6,0.0,0.0859,0.0,-0.0859,0.156434,0.987688,1
53317,0.6167,0.0,0.0884,0.0,-0.0884,0.160743,0.986996,1
53318,0.6333,0.0,0.0901,0.0,-0.0901,0.165048,0.986286,1
53319,0.65,0.0,0.0899,0.0,-0.0899,0.16935,0.985556,1
53320,0.6667,0.0,0.0876,0.0,-0.0876,0.173648,0.984808,1
53321,0.6833,0.0,0.0925,0.0,-0.0925,0.177944,0.984041,1
53322,0.7,0.0,0.0899,0.0,-0.0899,0.182236,0.983255,1
53323,0.7167,0.0,0.0907,0.0,-0.0907,0.186524,0.98245,1
53324,0.7333,0.0,0.0904,0.0,-0.0904,0.190809,0.981627,1
53325,0.75,0.0,0.0898,0.0,-0.0898,0.19509,0.980785,1
53326,0.7667,0.0,0.0878,0.0,-0.0878,0.199368,0.979925,1
53327,0.7833,0.0,0.0885,0.0,-0.0885,0.203642,0.979045,1
53328,0.8,0.0,0.0878,0.0,-0.0878,0.207912,0.978148,1
53329,0.8167,0.0,0.0901,0.0,-0.0901,0.212178,0.977231,1
53330,0.8333,0.0,0.0869,0.0,-0.0869,0.21644,0.976296,1
53331,0.85,0.0,0.0879,0.0,-0.0879,0.220697,0.975342,1
53332,0.8667,0.0,0.0862,0.0,-0.0862,0.224951,0.97437,1
53333,0.8833,0.0,0.087,0.0,-0.087,0.2292,0.973379,1
53334,0.9,0.0,0.09,0.0,-0.09,0.233445,0.97237,1
53335,0.9167,0.0,0.0893,0.0,-0.0893,0.237686,0.971342,1
53336,0.9333,0.0,0.0846,0.0,-0.0846,0.241922,0.970296,1
53337,0.95,0.0,0.0898,0.0,-0.0898,0.246153,0.969231,1
53338,0.9667,0.0,0.0902,0.0,-0.0902,0.25038,0.968148,1
53339,0.9833,0.0,0.0879,0.0,-0.0879,0.254602,0.967046,1
53340,1.0,0.0,0.089,0.0,-0.089,0.258819,0.965926,1
53341,1.0167,0.0,0.0868,0.0,-0.0868,0.263031,0.964787,1
53342,1.0333,0.0,0.0893,0.0,-0.0893,0.267238,0.96363,1
53343,1.05,0.0,0.0914,0.0,-0.0914,0.27144,0.962455,1
53344,1.0667,0.0,0.0838,0.0,-0.0838,0.275637,0.961262,1
53345,1.0833,0.0,0.0166,0.0,-0.0166,0.279829,0.96005,1
53346,1.1,0.0,0.0176,0.0,-0.0176,0.284015,0.95882,1
53347,1.1167,0.0,0.0156,0.0,-0.0156,0.288196,0.957571,1
53348,1.1333,0.0,0.0164,0.0,-0.0164,0.292372,0.956305,1
53349,1.15,0.0,0.0167,0.0,-0.0167,0.296542,0.95502,1
53350,1.1667,0.0,0.0165,0.0,-0.0165,0.300706,0.953717,1
53351,1.1833,0.0,0.0157,0.0,-0.0157,0.304864,0.952396,1
53352,1.2,0.0,0.0172,0.0,-0.0172,0.309017,0.951057,1
53353,1.2167,0.0,0.0151,0.0,-0.0151,0.313164,0.949699,1
53354,1.2333,0.0,0.0181,0.0,-0.0181,0.317305,0.948324,1
53355,1.25,0.0,0.0163,0.0,-0.0163,0.321439,0.94693,1
53356,1.2667,0.0,0.0179,0.0,-0.0179,0.325568,0.945519,1
53357,1.2833,0.0,0.0156,0.0,-0.0156,0.329691,0.944089,1
53358,1.3,0.0,0.0185,0.0,-0.0185,0.333807,0.942641,1
53359,1.3167,0.0,0.0166,0.0,-0.0166,0.337917,0.941176,1
53360,1.3333,0.0,0.0141,0.0,-0.0141,0.34202,0.939693,1
53361,1.35,0.0,0.0141,0.0,-0.0141,0.346117,0.938191,1
53362,1.3667,0.0,0.0176,0.0,-0.0176,0.350207,0.936672,1
53363,1.3833,0.0,0.0189,0.0,-0.0189,0.354291,0.935135,1
53364,1.4,0.0,0.0187,0.0,-0.0187,0.358368,0.93358,1
53365,1.4167,0.0,0.0186,0.0,-0.0186,0.362438,0.932008,1
53366,1.4333,0.0,0.0178,0.0,-0.0178,0.366501,0.930418,1
53367,1.45,0.0,0.0166,0.0,-0.0166,0.370557,0.92881,1
53368,1.4667,0.0,0.0187,0.0,-0.0187,0.374607,0.927184,1
53369,1.4833,0.0,0.0159,0.0,-0.0159,0.378649,0.925541,1
53370,1.5,0.0,0.014,0.0,-0.014,0.382683,0.92388,1
53371,1.5167,0.0,0.0175,0.0,-0.0175,0.386711,0.922201,1
53372,1.5333,0.0,0.0211,0.0,-0.0211,0.390731,0.920505,1
53373,1.55,0.0,0.0172,0.0,-0.0172,0.394744,0.918791,1
53374,1.5667,0.0,0.0155,0.0,-0.0155,0.398749,0.91706,1
53375,1.5833,0.0,0.0179,0.0,-0.0179,0.402747,0.915311,1
53376,1.6,0.0,0.0139,0.0,-0.0139,0.406737,0.913545,1
53377,1.6167,0.0,0.0141,0.0,-0.0141,0.410719,0.911762,1
53378,1.6333,0.0,0.0161,0.0,-0.0161,0.414693,0.909961,1
53379,1.65,0.0,0.0158,0.0,-0.0158,0.41866,0.908143,1
53380,1.6667,0.0,0.0179,0.0,-0.0179,0.422618,0.906308,1
53381,1.6833,0.0,0.0141,0.0,-0.0141,0.426569,0.904455,1
53382,1.7,0.0,0.0132,0.0,-0.0132,0.430511,0.902585,1
53383,1.7167,0.0,0.0164,0.0,-0.0164,0.434445,0.900698,1
53384,1.7333,0.0,0.0105,0.0,-0.0105,0.438371,0.898794,1
53385,1.75,0.0,0.0138,0.0,-0.0138,0.442289,0.896873,1
53386,1.7667,0.0,0.0175,0.0,-0.0175,0.446198,0.894934,1
53387,1.7833,0.0,0.0193,0.0,-0.0193,0.450098,0.892979,1
53388,1.8,0.0,0.0161,0.0,-0.0161,0.45399,0.891007,1
53389,1.8167,0.0,0.0143,0.0,-0.0143,0.457874,0.889017,1
53390,1.8333,0.0,0.0128,0.0,-0.0128,0.461749,0.887011,1
53391,1.85,0.0,0.0204,0.0,-0.0204,0.465615,0.884988,1
53392,1.8667,0.0,0.013,0.0,-0.013,0.469472,0.882948,1
53393,1.8833,0.0,0.0176,0.0,-0.0176,0.47332,0.880891,1
53394,1.9,0.0,0.0165,0.0,-0.0165,0.477159,0.878817,1
53395,1.9167,0.0,0.0164,0.0,-0.0164,0.480989,0.876727,1
53396,1.9333,0.0,0.0199,0.0,-0.0199,0.48481,0.87462,1
53397,1.95,0.0,0.0188,0.0,-0.0188,0.488621,0.872496,1
53398,1.9667,0.0,0.0204,0.0,-0.0204,0.492424,0.870356,1
53399,1.9833,0.0,0.0132,0.0,-0.0132,0.496217,0.868199,1
53400,2.0,0.0,0.0136,0.0,-0.0136,0.5,0.866025,1
53401,2.0167,0.0,0.0172,0.0,-0.0172,0.503774,0.863836,1
53402,2.0333,0.0,0.0204,0.0,-0.0204,0.507538,0.861629,1
53403,2.05,0.0,0.015,0.0,-0.015,0.511293,0.859406,1
53404,2.0667,0.0,0.0182,0.0,-0.0182,0.515038,0.857167,1
53405,2.0833,0.0,0.0183,0.0,-0.0183,0.518773,0.854912,1
53406,2.1,0.0,0.0188,0.0,-0.0188,0.522499,0.85264,1
53407,2.1167,0.0,0.0186,0.0,-0.0186,0.526214,0.850352,1
53408,2.1333,0.0,0.0129,0.0,-0.0129,0.529919,0.848048,1
53409,2.15,0.0,0.0166,0.0,-0.0166,0.533615,0.845728,1
53410,2.1667,0.0,0.0166,0.0,-0.0166,0.5373,0.843391,1
53411,2.1833,0.0,0.0167,0.0,-0.0167,0.540974,0.841039,1
53412,2.2,0.0,0.0159,0.0,-0.0159,0.544639,0.838671,1
53413,2.2167,0.0,0.0171,0.0,-0.0171,0.548293,0.836286,1
53414,2.2333,0.0,0.0174,0.0,-0.0174,0.551937,0.833886,1
53415,2.25,0.0,0.0135,0.0,-0.0135,0.55557,0.83147,1
53416,2.2667,0.0,0.0179,0.0,-0.0179,0.559193,0.829038,1
53417,2.2833,0.0,0.0166,0.0,-0.0166,0.562805,0.82659,1
53418,2.3,0.0,0.0146,0.0,-0.0146,0.566406,0.824126,1
53419,2.3167,0.0,0.0154,0.0,-0.0154,0.569997,0.821647,1
53420,2.3333,0.0,0.0196,0.0,-0.0196,0.573576,0.819152,1
53421,2.35,0.0,0.0169,0.0,-0.0169,0.577145,0.816642,1
53422,2.3667,0.0,0.0163,0.0,-0.0163,0.580703,0.814116,1
53423,2.3833,0.0,0.0161,0.0,-0.0161,0.58425,0.811574,1
53424,2.4,0.0,0.0144,0.0,-0.0144,0.587785,0.809017,1
53425,2.4167,0.0,0.017,0.0,-0.017,0.59131,0.806445,1
53426,2.4333,0.0,0.0171,0.0,-0.0171,0.594823,0.803857,1
53427,2.45,0.0,0.0195,0.0,-0.0195,0.598325,0.801254,1
53428,2.4667,0.0,0.0145,0.0,-0.0145,0.601815,0.798636,1
53429,2.4833,0.0,0.016,0.0,-0.016,0.605294,0.796002,1
53430,2.5,0.0,0.0167,0.0,-0.0167,0.608761,0.793353,1
53431,2.5167,0.0,0.0228,0.0,-0.0228,0.612217,0.79069,1
53432,2.5333,0.0,0.0185,0.0,-0.0185,0.615661,0.788011,1
53433,2.55,0.0,0.0179,0.0,-0.0179,0.619094,0.785317,1
53434,2.5667,0.0,0.0161,0.0,-0.0161,0.622515,0.782608,1
53435,2.5833,0.0,0.0164,0.0,-0.0164,0.625923,0.779884,1
53436,2.6,0.0,0.018,0.0,-0.018,0.62932,0.777146,1
53437,2.6167,0.0,0.0164,0.0,-0.0164,0.632705,0.774393,1
53438,2.6333,0.0,0.0172,0.0,-0.0172,0.636078,0.771625,1
53439,2.65,0.0,0.0175,0.0,-0.0175,0.639439,0.768842,1
53440,2.6667,0.0,0.0202,0.0,-0.0202,0.642788,0.766044,1
53441,2.6833,0.0,0.0165,0.0,-0.0165,0.646124,0.763232,1
53442,2.7,0.0,0.0171,0.0,-0.0171,0.649448,0.760406,1
53443,2.7167,0.0,0.0148,0.0,-0.0148,0.65276,0.757565,1
53444,2.7333,0.0,0.0162,0.0,-0.0162,0.656059,0.75471,1
53445,2.75,0.0,0.0136,0.0,-0.0136,0.659346,0.75184,1
53446,2.7667,0.0,0.0168,0.0,-0.0168,0.66262,0.748956,1
53447,2.7833,0.0,0.0144,0.0,-0.0144,0.665882,0.746057,1
53448,2.8,0.0,0.0171,0.0,-0.0171,0.669131,0.743145,1
53449,2.8167,0.0,0.018,0.0,-0.018,0.672367,0.740218,1
53450,2.8333,0.0,0.0173,0.0,-0.0173,0.67559,0.737277,1
53451,2.85,0.0,0.0155,0.0,-0.0155,0.678801,0.734323,1
53452,2.8667,0.0,0.0163,0.0,-0.0163,0.681998,0.731354,1
53453,2.8833,0.0,0.0133,0.0,-0.0133,0.685183,0.728371,1
53454,2.9,0.0,0.0169,0.0,-0.0169,0.688355,0.725374,1
53455,2.9167,0.0,0.0177,0.0,-0.0177,0.691513,0.722364,1
53456,2.9333,0.0,0.017,0.0,-0.017,0.694658,0.71934,1
53457,2.95,0.0,0.016,0.0,-0.016,0.69779,0.716302,1
53458,2.9667,0.0,0.0174,0.0,-0.0174,0.700909,0.71325,1
53459,2.9833,0.0,0.0145,0.0,-0.0145,0.704015,0.710185,1
53460,3.0,0.0,0.0152,0.0,-0.0152,0.707107,0.707107,1
53461,3.0167,0.0,0.0153,0.0,-0.0153,0.710185,0.704015,1
53462,3.0333,0.0,0.0203,0.0,-0.0203,0.71325,0.700909,1
53463,3.05,0.0,0.0157,0.0,-0.0157,0.716302,0.69779,1
53464,3.0667,0.0,0.018,0.0,-0.018,0.71934,0.694658,1
53465,3.0833,0.0,0.0158,0.0,-0.0158,0.722364,0.691513,1
53466,3.1,0.0,0.0206,0.0,-0.0206,0.725374,0.688355,1
53467,3.1167,0.0,0.0133,0.0,-0.0133,0.728371,0.685183,1
53468,3.1333,0.0,0.0164,0.0,-0.0164,0.731354,0.681998,1
53469,3.15,0.0,0.0174,0.0,-0.0174,0.734323,0.678801,1
53470,3.1667,0.0,0.0154,0.0,-0.0154,0.737277,0.67559,1
53471,3.1833,0.0,0.0164,0.0,-0.0164,0.740218,0.672367,1
53472,3.2,0.0,0.0141,0.0,-0.0141,0.743145,0.669131,1
53473,3.2167,0.0,0.0167,0.0,-0.0167,0.746057,0.665882,1
53474,3.2333,0.0,0.0163,0.0,-0.0163,0.748956,0.66262,1
53475,3.25,0.0,0.0191,0.0,-0.0191,0.75184,0.659346,1
53476,3.2667,0.0,0.0168,0.0,-0.0168,0.75471,0.656059,1
53477,3.2833,0.0,0.0211,0.0,-0.0211,0.757565,0.65276,1
53478,3.3,0.0,0.0181,0.0,-0.0181,0.760406,0.649448,1
53479,3.3167,0.0,0.0158,0.0,-0.0158,0.763232,0.646124,1
53480,3.3333,0.0,0.0152,0.0,-0.0152,0.766044,0.642788,1
53481,3.35,0.0,0.0174,0.0,-0.0174,0.768842,0.639439,1
53482,3.3667,0.0,0.021,0.0,-0.021,0.771625,0.636078,1
53483,3.3833,0.0,0.0192,0.0,-0.0192,0.774393,0.632705,1
53484,3.4,0.0,0.0159,0.0,-0.0159,0.777146,0.62932,1
53485,3.4167,0.0,0.0186,0.0,-0.0186,0.779884,0.625923,1
53486,3.4333,0.0,0.0171,0.0,-0.0171,0.782608,0.622515,1
53487,3.45,0.0,0.0135,0.0,-0.0135,0.785317,0.619094,1
53488,3.4667,0.0,0.0145,0.0,-0.0145,0.788011,0.615661,1
53489,3.4833,0.0,0.0173,0.0,-0.0173,0.79069,0.612217,1
53490,3.5,0.0,0.0198,0.0,-0.0198,0.793353,0.608761,1
53491,3.5167,0.0,0.0189,0.0,-0.0189,0.796002,0.605294,1
53492,3.5333,0.0,0.0136,0.0,-0.0136,0.798636,0.601815,1
53493,3.55,0.0,0.0169,0.0,-0.0169,0.801254,0.598325,1
53494,3.5667,0.0,0.017,0.0,-0.017,0.803857,0.594823,1
53495,3.5833,0.0,0.0171,0.0,-0.0171,0.806445,0.59131,1
53496,3.6,0.0,0.0177,0.0,-0.0177,0.809017,0.587785,1
53497,3.6167,0.0,0.0165,0.0,-0.0165,0.811574,0.58425,1
53498,3.6333,0.0,0.0143,0.0,-0.0143,0.814116,0.580703,1
53499,3.65,0.0,0.0169,0.0,-0.0169,0.816642,0.577145,1
53500,3.6667,0.0,0.018,0.0,-0.018,0.819152,0.573576,1
53501,3.6833,0.0,0.0197,0.0,-0.0197,0.821647,0.569997,1
53502,3.7,0.0,0.0136,0.0,-0.0136,0.824126,0.566406,1
53503,3.7167,0.0,0.0155,0.0,-0.0155,0.82659,0.562805,1
53504,3.7333,0.0,0.0157,0.0,-0.0157,0.829038,0.559193,1
53505,3.75,0.0,0.0152,0.0,-0.0152,0.83147,0.55557,1
53506,3.7667,0.0,0.0157,0.0,-0.0157,0.833886,0.551937,1
53507,3.7833,0.0,0.0194,0.0,-0.0194,0.836286,0.548293,1
53508,3.8,0.0,0.0178,0.0,-0.0178,0.838671,0.544639,1
53509,3.8167,0.0,0.015,0.0,-0.015,0.841039,0.540974,1
53510,3.8333,0.0,0.0154,0.0,-0.0154,0.843391,0.5373,1
53511,3.85,0.0,0.0155,0.0,-0.0155,0.845728,0.533615,1
53512,3.8667,0.0,0.0173,0.0,-0.0173,0.848048,0.529919,1
53513,3.8833,0.0,0.0165,0.0,-0.0165,0.850352,0.526214,1
53514,3.9,0.0,0.0159,0.0,-0.0159,0.85264,0.522499,1
53515,3.9167,0.0,0.0174,0.0,-0.0174,0.854912,0.518773,1
53516,3.9333,0.0,0.0166,0.0,-0.0166,0.857167,0.515038,1
53517,3.95,0.0,0.0169,0.0,-0.0169,0.859406,0.511293,1
53518,3.9667,0.0,0.0168,0.0,-0.0168,0.861629,0.507538,1
53519,3.9833,0.0,0.0164,0.0,-0.0164,0.863836,0.503774,1
53520,4.0,0.0,0.0129,0.0,-0.0129,0.866025,0.5,1
53521,4.0167,0.0,0.0194,0.0,-0.0194,0.868199,0.496217,1
53522,4.0333,0.0,0.0184,0.0,-0.0184,0.870356,0.492424,1
53523,4.05,0.0,0.0164,0.0,-0.0164,0.872496,0.488621,1
53524,4.0667,0.0,0.0171,0.0,-0.0171,0.87462,0.48481,1
53525,4.0833,0.0,0.0182,0.0,-0.0182,0.876727,0.480989,1
53526,4.1,0.0,0.0121,0.0,-0.0121,0.878817,0.477159,1
53527,4.1167,0.0,0.0177,0.0,-0.0177,0.880891,0.47332,1
53528,4.1333,0.0,0.0142,0.0,-0.0142,0.882948,0.469472,1
53529,4.15,0.0,0.0191,0.0,-0.0191,0.884988,0.465615,1
53530,4.1667,0.0,0.0194,0.0,-0.0194,0.887011,0.461749,1
53531,4.1833,0.0,0.018,0.0,-0.018,0.889017,0.457874,1
53532,4.2,0.0,0.0174,0.0,-0.0174,0.891007,0.45399,1
53533,4.2167,0.0,0.0144,0.0,-0.0144,0.892979,0.450098,1
53534,4.2333,0.0,0.0188,0.0,-0.0188,0.894934,0.446198,1
53535,4.25,0.0,0.0184,0.0,-0.0184,0.896873,0.442289,1
53536,4.2667,0.0,0.0153,0.0,-0.0153,0.898794,0.438371,1
53537,4.2833,0.0,0.0204,0.0,-0.0204,0.900698,0.434445,1
53538,4.3,0.0,0.0181,0.0,-0.0181,0.902585,0.430511,1
53539,4.3167,0.0,0.017,0.0,-0.017,0.904455,0.426569,1
53540,4.3333,0.0,0.0132,0.0,-0.0132,0.906308,0.422618,1
53541,4.35,0.0,0.0159,0.0,-0.0159,0.908143,0.41866,1
53542,4.3667,0.0,0.0159,0.0,-0.0159,0.909961,0.414693,1
53543,4.3833,0.0,0.0164,0.0,-0.0164,0.911762,0.410719,1
53544,4.4,0.0,0.0194,0.0,-0.0194,0.913545,0.406737,1
53545,4.4167,0.0,0.0181,0.0,-0.0181,0.915311,0.402747,1
53546,4.4333,0.0,0.0165,0.0,-0.0165,0.91706,0.398749,1
53547,4.45,0.0,0.0175,0.0,-0.0175,0.918791,0.394744,1
53548,4.4667,0.0,0.0164,0.0,-0.0164,0.920505,0.390731,1
53549,4.4833,0.0,0.0147,0.0,-0.0147,0.922201,0.386711,1
53550,4.5,0.0,0.0188,0.0,-0.0188,0.92388,0.382683,1
53551,4.5167,0.0,0.0198,0.0,-0.0198,0.925541,0.378649,1
53552,4.5333,0.0,0.017,0.0,-0.017,0.927184,0.374607,1
53553,4.55,0.0,0.0167,0.0,-0.0167,0.92881,0.370557,1
53554,4.5667,0.0,0.0185,0.0,-0.0185,0.930418,0.366501,1
53555,4.5833,0.0,0.0155,0.0,-0.0155,0.932008,0.362438,1
53556,4.6,0.0,0.0187,0.0,-0.0187,0.93358,0.358368,1
53557,4.6167,0.0,0.0168,0.0,-0.0168,0.935135,0.354291,1
53558,4.6333,0.0,0.0182,0.0,-0.0182,0.936672,0.350207,1
53559,4.65,0.0,0.0184,0.0,-0.0184,0.938191,0.346117,1
53560,4.6667,0.0,0.0175,0.0,-0.0175,0.939693,0.34202,1
53561,4.6833,0.0,0.0184,0.0,-0.0184,0.941176,0.337917,1
53562,4.7,0.0,0.018,0.0,-0.018,0.942641,0.333807,1
53563,4.7167,0.0,0.017,0.0,-0.017,0.944089,0.329691,1
53564,4.7333,0.0,0.0178,0.0,-0.0178,0.945519,0.325568,1
53565,4.75,0.0,0.0187,0.0,-0.0187,0.94693,0.321439,1
53566,4.7667,0.0,0.0182,0.0,-0.0182,0.948324,0.317305,1
53567,4.7833,0.0,0.0166,0.0,-0.0166,0.949699,0.313164,1
53568,4.8,0.0,0.0153,0.0,-0.0153,0.951057,0.309017,1
53569,4.8167,0.0,0.0155,0.0,-0.0155,0.952396,0.304864,1
53570,4.8333,0.0,0.0162,0.0,-0.0162,0.953717,0.300706,1
53571,4.85,0.0,0.0191,0.0,-0.0191,0.95502,0.296542,1
53572,4.8667,0.0,0.0155,0.0,-0.0155,0.956305,0.292372,1
53573,4.8833,0.0,0.0158,0.0,-0.0158,0.957571,0.288196,1
53574,4.9,0.0,0.0158,0.0,-0.0158,0.95882,0.284015,1
53575,4.9167,0.0,0.014,0.0,-0.014,0.96005,0.279829,1
53576,4.9333,0.0,0.0192,0.0,-0.0192,0.961262,0.275637,1
53577,4.95,0.0,0.014,0.0,-0.014,0.962455,0.27144,1
53578,4.9667,0.0,0.0185,0.0,-0.0185,0.96363,0.267238,1
53579,4.9833,0.0,0.016,0.0,-0.016,0.964787,0.263031,1
53580,5.0,0.0,0.0216,0.0,-0.0216,0.965926,0.258819,1
53581,5.0167,0.0,0.0154,0.0,-0.0154,0.967046,0.254602,1
53582,5.0333,0.0,0.0139,0.0,-0.0139,0.968148,0.25038,1
53583,5.05,0.0,0.0187,0.0,-0.0187,0.969231,0.246153,1
53584,5.0667,0.0,0.0157,0.0,-0.0157,0.970296,0.241922,1
53585,5.0833,0.0,0.0181,0.0,-0.0181,0.971342,0.237686,1
53586,5.1,0.0,0.019,0.0,-0.019,0.97237,0.233445,1
53587,5.1167,0.0,0.0184,0.0,-0.0184,0.973379,0.2292,1
53588,5.1333,0.0,0.013,0.0,-0.013,0.97437,0.224951,1
53589,5.15,0.0,0.013,0.0,-0.013,0.975342,0.220697,1
53590,5.1667,0.0,0.0126,0.0,-0.0126,0.976296,0.21644,1
